Topic,Time,ConsumerCount,FileId
topic_priority,19:29:49.189,1,log-1
topic_priority,19:29:50.304,2,log-1
topic_priority,19:29:51.454,3,log-1
topic_priority,19:29:52.296,4,log-1
topic_priority,19:29:53.408,5,log-1
topic_priority,19:29:54.255,6,log-1
topic_priority,19:29:54.586,7,log-1
topic_priority,19:29:55.446,8,log-1
topic_priority,19:29:56.628,9,log-1
topic_priority,19:29:57.649,10,log-1
topic_priority,19:29:58.481,11,log-1
topic_priority,19:29:59.534,12,log-1
topic_priority,19:30:00.275,13,log-1
topic_priority,19:30:01.437,20,log-1
topic_priority,19:30:02.265,21,log-1
topic_priority,19:30:02.766,22,log-1
topic_priority,19:30:03.587,23,log-1
topic_priority,19:30:04.416,24,log-1
topic_priority,19:30:05.595,25,log-1
topic_priority,19:30:06.464,26,log-1
topic_priority,19:30:07.486,27,log-1
topic_priority,19:30:08.106,28,log-1
topic_priority,19:30:08.742,29,log-1
topic_priority,19:30:09.616,30,log-1
topic_priority,19:30:10.188,31,log-1
topic_priority,19:30:10.714,32,log-1
topic_priority,19:30:11.251,33,log-1
topic_priority,19:30:12.086,34,log-1
topic_priority,19:30:12.757,35,log-1
topic_priority,19:30:13.590,36,log-1
topic_priority,19:30:14.675,39,log-1
topic_priority,19:30:15.529,40,log-1
topic_priority,19:30:16.657,41,log-1
topic_priority,19:30:17.294,42,log-1
topic_priority,19:30:17.783,43,log-1
topic_priority,19:30:18.137,44,log-1
topic_priority,19:30:19.078,45,log-1
topic_priority,19:30:19.769,46,log-1
topic_priority,19:30:20.658,47,log-1
topic_priority,19:30:21.252,48,log-1
topic_priority,19:30:21.716,49,log-1
topic_priority,19:30:22.535,50,log-1
topic_priority,19:30:23.335,51,log-1
topic_priority,19:30:24.667,52,log-1
topic_priority,19:30:25.144,53,log-1
topic_priority,19:30:26.021,54,log-1
topic_priority,19:30:26.922,55,log-1
topic_priority,19:30:33.066,56,log-1
topic_priority,19:30:33.744,57,log-1
topic_priority,19:30:34.668,58,log-1
topic_priority,19:30:35.668,59,log-1
topic_priority,19:30:36.599,60,log-1
topic_priority,19:30:37.515,61,log-1
topic_priority,19:30:38.572,64,log-1
topic_priority,19:30:39.515,65,log-1
topic_priority,19:30:40.584,66,log-1
topic_priority,19:30:41.684,67,log-1
topic_priority,19:30:42.366,68,log-1
topic_priority,19:30:43.618,69,log-1
topic_priority,19:30:44.498,70,log-1
topic_priority,19:30:45.186,71,log-1
topic_priority,19:30:46.117,72,log-1
topic_priority,19:30:46.914,73,log-1
topic_priority,19:30:47.615,74,log-1
topic_priority,19:30:48.608,75,log-1
topic_priority,19:30:49.338,76,log-1
topic_priority,19:30:50.329,77,log-1
topic_priority,19:30:51.254,78,log-1
topic_priority,19:30:52.170,96,log-1
topic_priority,19:30:52.634,97,log-1
topic_priority,19:30:53.204,98,log-1
topic_priority,19:30:54.114,99,log-1
topic_priority,19:30:54.948,101,log-1
topic_priority,19:30:55.876,102,log-1
topic_priority,19:30:56.804,103,log-1
topic_priority,19:30:57.915,104,log-1
topic_priority,19:30:58.994,105,log-1
topic_priority,19:31:00.075,106,log-1
topic_priority,19:31:00.738,107,log-1
topic_priority,19:31:01.646,108,log-1
topic_priority,19:31:02.177,109,log-1
topic_priority,19:31:03.029,110,log-1
topic_priority,19:31:03.725,111,log-1
topic_priority,19:31:04.531,112,log-1
topic_priority,19:31:05.595,113,log-1
topic_priority,19:31:06.416,114,log-1
topic_priority,19:31:07.350,115,log-1
topic_priority,19:31:08.214,116,log-1
topic_priority,19:31:08.947,117,log-1
topic_priority,19:31:09.977,118,log-1
topic_priority,19:31:10.675,119,log-1
topic_priority,19:31:11.134,120,log-1
topic_priority,19:31:11.984,121,log-1
topic_priority,19:31:12.945,122,log-1
topic_priority,19:31:13.928,123,log-1
topic_priority,19:31:14.711,124,log-1
topic_priority,19:31:15.426,125,log-1
topic_priority,19:31:16.684,126,log-1
topic_priority,19:31:17.595,136,log-1
topic_priority,19:31:18.291,137,log-1
topic_priority,19:31:19.114,138,log-1
topic_priority,19:31:19.725,139,log-1
topic_priority,19:31:20.404,140,log-1
topic_priority,19:31:21.334,141,log-1
topic_priority,19:31:22.594,142,log-1
topic_priority,19:31:23.326,143,log-1
topic_priority,19:31:24.274,144,log-1
topic_priority,19:31:24.876,145,log-1
topic_priority,19:31:25.967,146,log-1
topic_priority,19:31:26.877,147,log-1
topic_priority,19:31:27.716,148,log-1
topic_priority,19:31:28.226,149,log-1
topic_priority,19:31:28.970,150,log-1
topic_priority,19:31:35.018,151,log-1
topic_priority,19:31:35.696,152,log-1
topic_priority,19:31:36.155,155,log-1
topic_priority,19:31:36.815,156,log-1
topic_priority,19:31:37.715,157,log-1
topic_priority,19:31:38.715,158,log-1
topic_priority,19:31:39.684,159,log-1
topic_priority,19:31:40.385,160,log-1
topic_priority,19:31:41.178,161,log-1
topic_priority,19:31:42.177,162,log-1
topic_priority,19:31:43.191,163,log-1
topic_priority,19:31:44.145,164,log-1
topic_priority,19:31:44.955,165,log-1
topic_priority,19:31:45.706,166,log-1
topic_priority,19:31:46.225,167,log-1
topic_priority,19:31:47.057,168,log-1
topic_priority,19:31:47.801,169,log-1
topic_priority,19:31:49.004,170,log-1
topic_priority,19:31:49.764,171,log-1
topic_priority,19:31:50.573,172,log-1
topic_priority,19:31:51.436,173,log-1
topic_priority,19:31:52.467,174,log-1
topic_priority,19:31:53.214,175,log-1
topic_priority,19:31:54.037,176,log-1
topic_priority,19:31:54.705,177,log-1
topic_priority,19:31:55.715,178,log-1
topic_priority,19:31:56.324,179,log-1
topic_priority,19:31:57.234,180,log-1
topic_priority,19:31:57.904,181,log-1
topic_priority,19:31:58.863,182,log-1
topic_priority,19:31:59.715,183,log-1
topic_priority,19:32:00.705,184,log-1
topic_priority,19:32:01.435,196,log-1
topic_priority,19:32:02.453,197,log-1
topic_priority,19:32:03.649,198,log-1
topic_priority,19:32:04.513,199,log-1
topic_priority,19:32:05.298,200,log-1
topic_priority,19:32:06.213,208,log-1
topic_priority,19:32:06.939,209,log-1
topic_priority,19:32:08.236,210,log-1
topic_priority,19:32:09.093,211,log-1
topic_priority,19:32:10.315,212,log-1
topic_priority,19:32:11.185,213,log-1
topic_priority,19:32:11.817,214,log-1
topic_priority,19:32:12.256,215,log-1
topic_priority,19:32:12.804,216,log-1
topic_priority,19:32:13.526,227,log-1
topic_priority,19:32:14.729,228,log-1
topic_priority,19:32:15.284,229,log-1
topic_priority,19:32:15.936,230,log-1
topic_priority,19:32:16.555,231,log-1
topic_priority,19:32:17.393,232,log-1
topic_priority,19:32:22.823,233,log-1
topic_priority,19:32:23.785,234,log-1
topic_priority,19:32:24.448,235,log-1
topic_priority,19:32:29.800,254,log-1
topic_priority,19:32:35.485,255,log-1
topic_priority,19:32:36.434,256,log-1
topic_priority,19:32:37.224,257,log-1
topic_priority,19:32:38.394,258,log-1
topic_priority,19:32:39.033,259,log-1
topic_priority,19:32:39.993,260,log-1
