Topic,Time,ConsumerCount,FileId
topic_normal,19:47:23.899,1,log-1
topic_normal,19:47:24.673,2,log-1
topic_normal,19:47:25.173,3,log-1
topic_normal,19:47:25.606,4,log-1
topic_normal,19:47:26.398,5,log-1
topic_normal,19:47:27.308,6,log-1
topic_normal,19:47:28.314,7,log-1
topic_normal,19:47:29.369,8,log-1
topic_normal,19:47:30.411,12,log-1
topic_normal,19:47:31.658,13,log-1
topic_normal,19:47:32.542,14,log-1
topic_normal,19:47:33.522,15,log-1
topic_normal,19:47:34.518,16,log-1
topic_normal,19:47:35.105,17,log-1
topic_normal,19:47:36.094,18,log-1
topic_normal,19:47:36.895,19,log-1
topic_normal,19:47:37.636,20,log-1
topic_normal,19:47:38.364,21,log-1
topic_normal,19:47:39.561,22,log-1
topic_normal,19:47:40.268,23,log-1
topic_normal,19:47:41.092,24,log-1
topic_normal,19:47:42.135,25,log-1
topic_normal,19:47:43.123,26,log-1
topic_normal,19:47:44.023,27,log-1
topic_normal,19:47:45.164,28,log-1
topic_normal,19:47:46.641,38,log-1
topic_normal,19:47:47.594,39,log-1
topic_normal,19:47:48.344,40,log-1
topic_normal,19:47:49.581,41,log-1
topic_normal,19:47:50.412,42,log-1
topic_normal,19:47:51.170,43,log-1
topic_normal,19:47:51.910,44,log-1
topic_normal,19:47:53.072,45,log-1
topic_normal,19:47:53.705,46,log-1
topic_normal,19:47:54.200,47,log-1
topic_normal,19:47:55.161,48,log-1
topic_normal,19:47:56.000,49,log-1
topic_normal,19:47:56.691,50,log-1
topic_normal,19:47:57.574,51,log-1
topic_normal,19:47:58.170,52,log-1
topic_normal,19:47:58.931,53,log-1
topic_normal,19:47:59.741,54,log-1
topic_normal,19:48:00.080,55,log-1
topic_normal,19:48:01.163,56,log-1
topic_normal,19:48:01.953,57,log-1
topic_normal,19:48:03.152,58,log-1
topic_normal,19:48:03.931,59,log-1
topic_normal,19:48:04.883,60,log-1
topic_normal,19:48:05.750,61,log-1
topic_normal,19:48:06.612,62,log-1
topic_normal,19:48:07.545,63,log-1
topic_normal,19:48:08.560,64,log-1
topic_normal,19:48:09.596,65,log-1
topic_normal,19:48:10.374,66,log-1
topic_normal,19:48:11.463,67,log-1
topic_normal,19:48:12.640,68,log-1
topic_normal,19:48:13.570,69,log-1
topic_normal,19:48:14.190,70,log-1
topic_normal,19:48:14.972,71,log-1
topic_normal,19:48:15.933,72,log-1
topic_normal,19:48:17.172,73,log-1
topic_normal,19:48:17.962,74,log-1
topic_normal,19:48:18.851,75,log-1
topic_normal,19:48:19.965,76,log-1
topic_normal,19:48:20.590,77,log-1
topic_normal,19:48:21.456,78,log-1
topic_normal,19:48:22.145,79,log-1
topic_normal,19:48:23.105,80,log-1
topic_normal,19:48:23.867,81,log-1
topic_normal,19:48:24.962,82,log-1
topic_normal,19:48:25.614,83,log-1
topic_normal,19:48:26.180,84,log-1
topic_normal,19:48:26.641,85,log-1
topic_normal,19:48:27.355,86,log-1
topic_normal,19:48:28.420,87,log-1
topic_normal,19:48:29.463,88,log-1
topic_normal,19:48:30.522,89,log-1
topic_normal,19:48:31.208,90,log-1
topic_normal,19:48:32.092,91,log-1
topic_normal,19:48:32.668,92,log-1
topic_normal,19:48:33.586,93,log-1
topic_normal,19:48:34.461,94,log-1
topic_normal,19:48:35.635,95,log-1
topic_normal,19:48:36.623,96,log-1
topic_normal,19:48:37.415,97,log-1
topic_normal,19:48:38.337,98,log-1
