Topic,Time,ConsumerCount,FileId
topic_normal,18:47:19.931,1,log-1
topic_normal,18:47:20.640,2,log-1
topic_normal,18:47:21.430,3,log-1
topic_normal,18:47:22.290,4,log-1
topic_normal,18:47:23.435,5,log-1
topic_normal,18:47:24.330,6,log-1
topic_normal,18:47:25.440,9,log-1
topic_normal,18:47:26.010,10,log-1
topic_normal,18:47:26.950,11,log-1
topic_normal,18:47:27.575,12,log-1
topic_normal,18:47:28.413,13,log-1
topic_normal,18:47:29.260,14,log-1
topic_normal,18:47:30.151,15,log-1
topic_normal,18:47:30.482,16,log-1
topic_normal,18:47:31.490,17,log-1
topic_normal,18:47:32.494,18,log-1
topic_normal,18:47:33.413,19,log-1
topic_normal,18:47:34.093,20,log-1
topic_normal,18:47:34.624,21,log-1
topic_normal,18:47:35.213,22,log-1
topic_normal,18:47:35.995,23,log-1
topic_normal,18:47:36.734,24,log-1
topic_normal,18:47:37.961,25,log-1
topic_normal,18:47:38.600,26,log-1
topic_normal,18:47:39.657,33,log-1
topic_normal,18:47:40.091,34,log-1
topic_normal,18:47:41.045,35,log-1
topic_normal,18:47:41.627,36,log-1
topic_normal,18:47:42.396,37,log-1
topic_normal,18:47:43.323,38,log-1
topic_normal,18:47:44.534,39,log-1
topic_normal,18:47:45.330,40,log-1
topic_normal,18:47:46.444,41,log-1
topic_normal,18:47:47.261,42,log-1
topic_normal,18:47:48.022,43,log-1
topic_normal,18:47:48.931,44,log-1
topic_normal,18:47:49.951,45,log-1
topic_normal,18:47:51.080,46,log-1
topic_normal,18:47:51.592,53,log-1
topic_normal,18:47:52.572,54,log-1
topic_normal,18:47:53.236,55,log-1
topic_normal,18:47:54.534,58,log-1
topic_normal,18:47:55.553,59,log-1
topic_normal,18:47:56.228,60,log-1
topic_normal,18:47:57.151,61,log-1
topic_normal,18:47:57.564,62,log-1
topic_normal,18:47:58.272,63,log-1
topic_normal,18:47:59.451,64,log-1
topic_normal,18:48:00.522,65,log-1
topic_normal,18:48:01.111,66,log-1
topic_normal,18:48:01.960,67,log-1
topic_normal,18:48:02.507,68,log-1
topic_normal,18:48:03.226,69,log-1
topic_normal,18:48:04.063,70,log-1
topic_normal,18:48:05.011,71,log-1
topic_normal,18:48:05.612,72,log-1
topic_normal,18:48:06.271,73,log-1
topic_normal,18:48:07.502,74,log-1
topic_normal,18:48:08.352,78,log-1
topic_normal,18:48:09.111,79,log-1
topic_normal,18:48:09.490,80,log-1
topic_normal,18:48:10.060,81,log-1
topic_normal,18:48:11.026,82,log-1
topic_normal,18:48:11.650,83,log-1
topic_normal,18:48:12.342,84,log-1
topic_normal,18:48:13.371,85,log-1
topic_normal,18:48:14.112,86,log-1
topic_normal,18:48:14.991,87,log-1
topic_normal,18:48:15.653,88,log-1
topic_normal,18:48:16.326,89,log-1
topic_normal,18:48:17.050,90,log-1
topic_normal,18:48:17.540,91,log-1
topic_normal,18:48:18.351,92,log-1
topic_normal,18:48:19.405,93,log-1
topic_normal,18:48:20.095,94,log-1
topic_normal,18:48:20.732,95,log-1
topic_normal,18:48:23.864,96,log-1
topic_normal,18:48:24.565,97,log-1
topic_normal,18:48:25.003,98,log-1
topic_normal,18:48:25.800,99,log-1
topic_normal,18:48:27.030,100,log-1
topic_normal,18:48:27.563,101,log-1
topic_normal,18:48:28.340,102,log-1
topic_normal,18:48:29.012,103,log-1
topic_normal,18:48:29.709,104,log-1
topic_normal,18:48:30.845,105,log-1
topic_normal,18:48:31.911,106,log-1
topic_normal,18:48:32.606,107,log-1
topic_normal,18:48:33.105,108,log-1
topic_normal,18:48:33.902,109,log-1
topic_normal,18:48:34.896,110,log-1
topic_normal,18:48:35.771,111,log-1
topic_normal,18:48:36.813,112,log-1
topic_normal,18:48:38.061,113,log-1
topic_normal,18:48:39.081,114,log-1
topic_normal,18:48:39.791,115,log-1
topic_normal,18:48:41.056,116,log-1
topic_normal,18:48:42.071,117,log-1
topic_normal,18:48:43.032,118,log-1
topic_normal,18:48:43.870,119,log-1
topic_normal,18:48:44.797,120,log-1
topic_normal,18:48:45.945,121,log-1
topic_normal,18:48:46.812,122,log-1
topic_normal,18:48:47.971,123,log-1
topic_normal,18:48:54.013,124,log-1
topic_normal,18:48:54.532,138,log-1
topic_normal,18:48:55.197,139,log-1
topic_normal,18:48:56.392,140,log-1
topic_normal,18:48:57.551,141,log-1
topic_normal,18:48:58.330,142,log-1
topic_normal,18:48:59.276,143,log-1
topic_normal,18:49:00.452,144,log-1
