Topic,Time,ConsumerCount,FileId
topic_priority,10:23:25.511,1,log-1
topic_priority,10:23:29.639,2,log-1
topic_priority,10:23:30.577,3,log-1
topic_priority,10:23:31.784,5,log-1
topic_priority,10:23:32.739,6,log-1
topic_priority,10:23:33.526,9,log-1
topic_priority,10:23:34.655,10,log-1
topic_priority,10:23:35.499,13,log-1
topic_priority,10:23:36.092,14,log-1
topic_priority,10:23:36.866,15,log-1
topic_priority,10:23:37.386,17,log-1
topic_priority,10:23:38.337,18,log-1
topic_priority,10:23:39.068,19,log-1
topic_priority,10:23:40.146,20,log-1
topic_priority,10:23:41.096,21,log-1
topic_priority,10:23:42.085,22,log-1
topic_priority,10:23:43.096,25,log-1
topic_priority,10:23:43.765,26,log-1
topic_priority,10:23:44.476,29,log-1
topic_priority,10:23:45.368,30,log-1
topic_priority,10:23:46.044,31,log-1
topic_priority,10:23:47.211,33,log-1
topic_priority,10:23:48.224,34,log-1
topic_priority,10:23:48.921,35,log-1
topic_priority,10:23:49.797,36,log-1
topic_priority,10:23:51.218,37,log-1
topic_priority,10:23:52.724,38,log-1
topic_priority,10:23:54.921,39,log-1
topic_priority,10:23:56.928,40,log-1
topic_priority,10:23:58.930,41,log-1
topic_priority,10:24:00.692,42,log-1
topic_priority,10:24:02.546,43,log-1
topic_priority,10:24:04.644,44,log-1
topic_priority,10:24:06.301,45,log-1
topic_priority,10:24:08.445,46,log-1
topic_priority,10:24:10.075,47,log-1
topic_priority,10:24:11.547,48,log-1
topic_priority,10:24:13.174,49,log-1
topic_priority,10:24:15.080,50,log-1
topic_priority,10:24:16.276,51,log-1
topic_priority,10:24:18.124,52,log-1
topic_priority,10:24:19.715,53,log-1
topic_priority,10:24:20.955,54,log-1
topic_priority,10:24:22.216,55,log-1
topic_priority,10:24:23.307,56,log-1
topic_priority,10:24:25.065,57,log-1
topic_priority,10:24:25.919,58,log-1
topic_priority,10:24:27.397,59,log-1
topic_priority,10:24:28.239,60,log-1
topic_priority,10:24:29.636,61,log-1
topic_priority,10:24:30.268,62,log-1
topic_priority,10:24:31.313,63,log-1
topic_priority,10:24:32.446,64,log-1
topic_priority,10:24:32.866,65,log-1
topic_priority,10:24:33.865,66,log-1
topic_priority,10:24:34.920,67,log-1
topic_priority,10:24:35.834,68,log-1
topic_priority,10:24:36.724,69,log-1
topic_priority,10:24:37.917,70,log-1
topic_priority,10:24:38.764,72,log-1
topic_priority,10:24:39.736,74,log-1
topic_priority,10:24:40.316,77,log-1
topic_priority,10:24:41.149,78,log-1
topic_priority,10:24:42.050,79,log-1
topic_priority,10:24:42.964,80,log-1
topic_priority,10:24:43.670,82,log-1
topic_priority,10:24:44.527,83,log-1
topic_priority,10:24:45.242,84,log-1
topic_priority,10:24:45.611,87,log-1
topic_priority,10:24:46.456,88,log-1
topic_priority,10:24:47.200,89,log-1
topic_priority,10:24:48.347,90,log-1
topic_priority,10:24:49.103,91,log-1
topic_priority,10:24:50.041,92,log-1
topic_priority,10:24:50.563,93,log-1
topic_priority,10:24:51.909,94,log-1
topic_priority,10:24:52.564,97,log-1
topic_priority,10:24:53.254,99,log-1
topic_priority,10:24:53.824,100,log-1
topic_priority,10:24:54.367,101,log-1
topic_priority,10:24:55.105,102,log-1
topic_priority,10:24:55.915,103,log-1
topic_priority,10:24:57.208,104,log-1
topic_priority,10:24:58.083,105,log-1
topic_priority,10:24:58.893,108,log-1
topic_priority,10:24:59.882,109,log-1
topic_priority,10:25:00.414,110,log-1
topic_priority,10:25:02.156,111,log-1
topic_priority,10:25:03.715,112,log-1
topic_priority,10:25:05.285,113,log-1
topic_priority,10:25:06.545,114,log-1
topic_priority,10:25:08.166,115,log-1
topic_priority,10:25:09.953,116,log-1
topic_priority,10:25:11.625,117,log-1
topic_priority,10:25:13.544,118,log-1
topic_priority,10:25:15.189,119,log-1
topic_priority,10:25:17.464,120,log-1
topic_priority,10:25:19.144,121,log-1
topic_priority,10:25:21.524,122,log-1
topic_priority,10:25:22.973,123,log-1
topic_priority,10:25:25.114,124,log-1
topic_priority,10:25:27.104,125,log-1
topic_priority,10:25:28.943,126,log-1
topic_priority,10:25:30.585,127,log-1
topic_priority,10:25:32.317,128,log-1
topic_priority,10:25:34.153,129,log-1
topic_priority,10:25:35.323,130,log-1
topic_priority,10:25:36.929,131,log-1
topic_priority,10:25:38.483,132,log-1
topic_priority,10:25:40.267,133,log-1
topic_priority,10:25:41.774,134,log-1
topic_priority,10:25:42.644,135,log-1
topic_priority,10:25:43.853,136,log-1
topic_priority,10:25:45.648,137,log-1
topic_priority,10:25:46.888,138,log-1
topic_priority,10:25:47.813,139,log-1
topic_priority,10:25:49.075,140,log-1
topic_priority,10:25:50.132,141,log-1
topic_priority,10:25:50.773,142,log-1
topic_priority,10:25:51.802,143,log-1
topic_priority,10:25:52.588,144,log-1
topic_priority,10:25:53.948,145,log-1
topic_priority,10:25:54.819,146,log-1
topic_priority,10:25:55.785,147,log-1
topic_priority,10:25:56.683,148,log-1
topic_priority,10:25:57.903,149,log-1
topic_priority,10:25:58.424,151,log-1
topic_priority,10:25:59.393,152,log-1
topic_priority,10:26:00.153,153,log-1
topic_priority,10:26:01.173,154,log-1
topic_priority,10:26:01.895,158,log-1
topic_priority,10:26:02.642,159,log-1
topic_priority,10:26:03.554,160,log-1
topic_priority,10:26:04.585,161,log-1
topic_priority,10:26:05.034,162,log-1
topic_priority,10:26:05.842,163,log-1
topic_priority,10:26:06.617,164,log-1
topic_priority,10:26:07.757,165,log-1
topic_priority,10:26:09.063,166,log-1
topic_priority,10:26:09.652,167,log-1
topic_priority,10:26:10.694,173,log-1
topic_priority,10:26:11.635,174,log-1
topic_priority,10:26:12.572,175,log-1
topic_priority,10:26:13.315,176,log-1
topic_priority,10:26:14.562,177,log-1
topic_priority,10:26:15.752,178,log-1
topic_priority,10:26:16.671,179,log-1
topic_priority,10:26:17.787,180,log-1
topic_priority,10:26:18.842,181,log-1
topic_priority,10:26:19.446,187,log-1
topic_priority,10:26:20.442,188,log-1
topic_priority,10:26:21.362,189,log-1
topic_priority,10:26:22.050,190,log-1
topic_priority,10:26:23.234,191,log-1
topic_priority,10:26:23.914,192,log-1
topic_priority,10:26:25.881,193,log-1
topic_priority,10:26:27.205,194,log-1
topic_priority,10:26:28.652,195,log-1
topic_priority,10:26:30.832,196,log-1
topic_priority,10:26:32.616,197,log-1
topic_priority,10:26:34.362,198,log-1
topic_priority,10:26:35.983,199,log-1
topic_priority,10:26:37.721,200,log-1
topic_priority,10:26:39.954,201,log-1
topic_priority,10:26:41.876,202,log-1
topic_priority,10:26:43.842,203,log-1
topic_priority,10:26:45.474,204,log-1
topic_priority,10:26:47.702,205,log-1
topic_priority,10:26:49.373,206,log-1
topic_priority,10:26:51.192,207,log-1
topic_priority,10:26:52.802,208,log-1
topic_priority,10:26:54.762,209,log-1
topic_priority,10:26:55.824,210,log-1
topic_priority,10:26:57.407,211,log-1
topic_priority,10:26:59.353,212,log-1
topic_priority,10:27:00.373,213,log-1
topic_priority,10:27:02.029,214,log-1
topic_priority,10:27:03.548,215,log-1
topic_priority,10:27:04.713,216,log-1
topic_priority,10:27:05.994,217,log-1
topic_priority,10:27:07.254,218,log-1
topic_priority,10:27:08.234,219,log-1
topic_priority,10:27:09.424,220,log-1
topic_priority,10:27:10.353,221,log-1
topic_priority,10:27:11.382,222,log-1
topic_priority,10:27:12.382,223,log-1
topic_priority,10:27:13.549,224,log-1
topic_priority,10:27:14.487,225,log-1
topic_priority,10:27:15.556,226,log-1
topic_priority,10:27:16.442,227,log-1
topic_priority,10:27:17.334,228,log-1
topic_priority,10:27:18.313,229,log-1
topic_priority,10:27:19.402,232,log-1
topic_priority,10:27:19.931,233,log-1
topic_priority,10:27:20.681,234,log-1
topic_priority,10:27:21.161,235,log-1
topic_priority,10:27:22.006,236,log-1
topic_priority,10:27:22.813,237,log-1
topic_priority,10:27:23.383,238,log-1
topic_priority,10:27:24.623,239,log-1
topic_priority,10:27:25.442,240,log-1
topic_priority,10:27:26.193,241,log-1
topic_priority,10:27:26.892,242,log-1
topic_priority,10:27:27.811,243,log-1
topic_priority,10:27:28.299,248,log-1
topic_priority,10:27:28.664,249,log-1
topic_priority,10:27:29.192,250,log-1
topic_priority,10:27:30.085,251,log-1
topic_priority,10:27:30.724,252,log-1
topic_priority,10:27:31.552,253,log-1
topic_priority,10:27:32.104,254,log-1
topic_priority,10:27:32.982,255,log-1
topic_priority,10:27:34.078,256,log-1
topic_priority,10:27:34.657,257,log-1
topic_priority,10:27:35.873,258,log-1
topic_priority,10:27:36.514,259,log-1
topic_priority,10:27:37.196,260,log-1
topic_priority,10:27:38.073,261,log-1
topic_priority,10:27:38.995,263,log-1
topic_priority,10:27:40.128,264,log-1
topic_priority,10:27:41.061,265,log-1
topic_priority,10:27:41.851,266,log-1
topic_priority,10:27:42.632,267,log-1
topic_priority,10:27:43.373,271,log-1
topic_priority,10:27:44.380,272,log-1
topic_priority,10:27:45.913,273,log-1
topic_priority,10:27:47.705,274,log-1
topic_priority,10:27:49.574,275,log-1
topic_priority,10:27:51.219,276,log-1
topic_priority,10:27:52.694,277,log-1
topic_priority,10:27:54.932,278,log-1
topic_priority,10:27:56.524,279,log-1
topic_priority,10:27:58.182,280,log-1
topic_priority,10:28:00.683,281,log-1
topic_priority,10:28:02.675,282,log-1
topic_priority,10:28:04.626,283,log-1
topic_priority,10:28:06.543,284,log-1
topic_priority,10:28:08.208,285,log-1
topic_priority,10:28:10.034,286,log-1
topic_priority,10:28:11.886,287,log-1
topic_priority,10:28:13.293,288,log-1
topic_priority,10:28:14.804,289,log-1
topic_priority,10:28:16.606,290,log-1
topic_priority,10:28:18.397,291,log-1
topic_priority,10:28:19.465,292,log-1
topic_priority,10:28:21.475,293,log-1
topic_priority,10:28:22.452,294,log-1
topic_priority,10:28:24.214,295,log-1
topic_priority,10:28:25.302,296,log-1
topic_priority,10:28:26.791,297,log-1
