Topic,Time,ConsumerCount,FileId
topic_priority,11:46:20.727,1,log-1
topic_priority,11:46:23.982,2,log-1
topic_priority,11:46:24.617,3,log-1
topic_priority,11:46:25.528,5,log-1
topic_priority,11:46:26.371,6,log-1
topic_priority,11:46:27.320,7,log-1
topic_priority,11:46:28.284,9,log-1
topic_priority,11:46:28.937,10,log-1
topic_priority,11:46:29.673,11,log-1
topic_priority,11:46:30.445,12,log-1
topic_priority,11:46:31.614,13,log-1
topic_priority,11:46:32.568,14,log-1
topic_priority,11:46:33.449,17,log-1
topic_priority,11:46:34.688,18,log-1
topic_priority,11:46:35.624,21,log-1
topic_priority,11:46:36.766,23,log-1
topic_priority,11:46:37.940,24,log-1
topic_priority,11:46:38.601,25,log-1
topic_priority,11:46:39.506,28,log-1
topic_priority,11:46:40.345,29,log-1
topic_priority,11:46:41.178,30,log-1
topic_priority,11:46:42.337,33,log-1
topic_priority,11:46:43.005,36,log-1
topic_priority,11:46:43.694,37,log-1
topic_priority,11:46:44.230,38,log-1
topic_priority,11:46:44.892,39,log-1
topic_priority,11:46:46.007,40,log-1
topic_priority,11:46:48.285,41,log-1
topic_priority,11:46:50.404,42,log-1
topic_priority,11:46:52.408,43,log-1
topic_priority,11:46:54.065,44,log-1
topic_priority,11:46:55.828,45,log-1
topic_priority,11:46:57.836,46,log-1
topic_priority,11:46:59.379,47,log-1
topic_priority,11:47:01.426,48,log-1
topic_priority,11:47:02.956,49,log-1
topic_priority,11:47:04.334,50,log-1
topic_priority,11:47:05.857,51,log-1
topic_priority,11:47:07.657,52,log-1
topic_priority,11:47:08.765,53,log-1
topic_priority,11:47:10.504,54,log-1
topic_priority,11:47:11.996,55,log-1
topic_priority,11:47:13.148,56,log-1
topic_priority,11:47:14.306,57,log-1
topic_priority,11:47:15.296,58,log-1
topic_priority,11:47:16.955,59,log-1
topic_priority,11:47:17.711,60,log-1
topic_priority,11:47:19.086,61,log-1
topic_priority,11:47:19.826,62,log-1
topic_priority,11:47:21.127,63,log-1
topic_priority,11:47:21.671,64,log-1
topic_priority,11:47:22.604,65,log-1
topic_priority,11:47:23.639,66,log-1
topic_priority,11:47:24.466,67,log-1
topic_priority,11:47:25.365,68,log-1
topic_priority,11:47:26.305,69,log-1
topic_priority,11:47:27.195,70,log-1
topic_priority,11:47:28.303,71,log-1
topic_priority,11:47:29.235,75,log-1
topic_priority,11:47:30.274,76,log-1
topic_priority,11:47:31.242,77,log-1
topic_priority,11:47:32.307,78,log-1
topic_priority,11:47:33.431,81,log-1
topic_priority,11:47:34.330,82,log-1
topic_priority,11:47:35.495,83,log-1
topic_priority,11:47:35.886,87,log-1
topic_priority,11:47:36.952,88,log-1
topic_priority,11:47:37.864,89,log-1
topic_priority,11:47:38.436,90,log-1
topic_priority,11:47:38.982,91,log-1
topic_priority,11:47:39.416,92,log-1
topic_priority,11:47:40.208,93,log-1
topic_priority,11:47:41.065,95,log-1
topic_priority,11:47:41.594,96,log-1
topic_priority,11:47:42.122,97,log-1
topic_priority,11:47:43.065,98,log-1
topic_priority,11:47:43.826,99,log-1
topic_priority,11:47:44.404,100,log-1
topic_priority,11:47:45.035,102,log-1
topic_priority,11:47:45.574,103,log-1
topic_priority,11:47:46.564,104,log-1
topic_priority,11:47:46.974,105,log-1
topic_priority,11:47:48.008,106,log-1
topic_priority,11:47:48.945,107,log-1
topic_priority,11:47:49.746,109,log-1
topic_priority,11:47:51.737,111,log-1
topic_priority,11:47:52.874,112,log-1
topic_priority,11:47:54.724,113,log-1
topic_priority,11:47:56.374,114,log-1
topic_priority,11:47:58.047,115,log-1
topic_priority,11:47:59.415,116,log-1
topic_priority,11:48:01.125,117,log-1
topic_priority,11:48:03.015,118,log-1
topic_priority,11:48:04.795,119,log-1
topic_priority,11:48:06.817,120,log-1
topic_priority,11:48:08.558,121,log-1
topic_priority,11:48:10.931,122,log-1
topic_priority,11:48:12.620,123,log-1
topic_priority,11:48:14.951,124,log-1
topic_priority,11:48:16.275,125,log-1
topic_priority,11:48:18.315,126,log-1
topic_priority,11:48:20.215,127,log-1
topic_priority,11:48:21.954,128,log-1
topic_priority,11:48:23.490,129,log-1
topic_priority,11:48:25.135,130,log-1
topic_priority,11:48:26.865,131,log-1
topic_priority,11:48:27.934,132,log-1
topic_priority,11:48:29.440,133,log-1
topic_priority,11:48:30.897,134,log-1
topic_priority,11:48:32.576,135,log-1
topic_priority,11:48:33.994,136,log-1
topic_priority,11:48:34.754,137,log-1
topic_priority,11:48:35.864,138,log-1
topic_priority,11:48:37.555,139,log-1
topic_priority,11:48:38.694,140,log-1
topic_priority,11:48:39.528,141,log-1
topic_priority,11:48:40.687,142,log-1
topic_priority,11:48:41.644,143,log-1
topic_priority,11:48:42.175,144,log-1
topic_priority,11:48:43.104,145,log-1
topic_priority,11:48:43.779,146,log-1
topic_priority,11:48:45.037,147,log-1
topic_priority,11:48:45.807,148,log-1
topic_priority,11:48:46.684,149,log-1
topic_priority,11:48:47.537,150,log-1
topic_priority,11:48:48.454,151,log-1
topic_priority,11:48:49.035,152,log-1
topic_priority,11:48:50.054,153,log-1
topic_priority,11:48:51.014,156,log-1
topic_priority,11:48:52.244,157,log-1
topic_priority,11:48:52.796,159,log-1
topic_priority,11:48:53.194,160,log-1
topic_priority,11:48:54.163,161,log-1
topic_priority,11:48:54.887,162,log-1
topic_priority,11:48:55.787,163,log-1
topic_priority,11:48:56.844,165,log-1
topic_priority,11:48:57.466,166,log-1
topic_priority,11:48:58.657,167,log-1
topic_priority,11:48:59.515,168,log-1
topic_priority,11:49:00.164,169,log-1
topic_priority,11:49:00.754,170,log-1
topic_priority,11:49:01.689,174,log-1
topic_priority,11:49:02.624,175,log-1
topic_priority,11:49:03.467,176,log-1
topic_priority,11:49:04.268,177,log-1
topic_priority,11:49:05.294,178,log-1
topic_priority,11:49:06.227,179,log-1
topic_priority,11:49:07.336,183,log-1
topic_priority,11:49:08.394,184,log-1
topic_priority,11:49:08.998,185,log-1
topic_priority,11:49:09.984,186,log-1
topic_priority,11:49:10.916,187,log-1
topic_priority,11:49:11.602,188,log-1
topic_priority,11:49:12.784,189,log-1
topic_priority,11:49:13.473,192,log-1
topic_priority,11:49:15.443,193,log-1
topic_priority,11:49:16.758,194,log-1
topic_priority,11:49:18.204,195,log-1
topic_priority,11:49:20.393,196,log-1
topic_priority,11:49:22.178,197,log-1
topic_priority,11:49:23.925,198,log-1
topic_priority,11:49:25.545,199,log-1
topic_priority,11:49:27.295,200,log-1
topic_priority,11:49:29.516,201,log-1
topic_priority,11:49:31.418,202,log-1
topic_priority,11:49:33.413,203,log-1
topic_priority,11:49:35.034,204,log-1
topic_priority,11:49:37.263,205,log-1
topic_priority,11:49:38.945,206,log-1
topic_priority,11:49:40.763,207,log-1
topic_priority,11:49:42.377,208,log-1
topic_priority,11:49:44.324,209,log-1
topic_priority,11:49:45.396,210,log-1
topic_priority,11:49:46.975,211,log-1
