Topic,Time,ConsumerCount,FileId
topic_priority,12:38:44.969,1,log-1
topic_priority,12:38:48.004,2,log-1
topic_priority,12:38:49.094,3,log-1
topic_priority,12:38:49.967,4,log-1
topic_priority,12:38:51.053,5,log-1
topic_priority,12:38:52.000,6,log-1
topic_priority,12:38:53.122,7,log-1
topic_priority,12:38:54.125,9,log-1
topic_priority,12:38:54.857,10,log-1
topic_priority,12:38:55.622,11,log-1
topic_priority,12:38:56.313,13,log-1
topic_priority,12:38:57.265,14,log-1
topic_priority,12:38:58.148,17,log-1
topic_priority,12:38:59.326,18,log-1
topic_priority,12:39:00.322,19,log-1
topic_priority,12:39:01.472,21,log-1
topic_priority,12:39:02.482,25,log-1
topic_priority,12:39:03.303,26,log-1
topic_priority,12:39:04.017,27,log-1
topic_priority,12:39:05.054,29,log-1
topic_priority,12:39:05.886,30,log-1
topic_priority,12:39:07.048,31,log-1
topic_priority,12:39:07.711,33,log-1
topic_priority,12:39:08.402,34,log-1
topic_priority,12:39:09.084,37,log-1
topic_priority,12:39:10.103,38,log-1
topic_priority,12:39:10.816,39,log-1
topic_priority,12:39:11.544,40,log-1
topic_priority,12:39:13.595,41,log-1
topic_priority,12:39:15.655,42,log-1
topic_priority,12:39:17.367,43,log-1
topic_priority,12:39:19.176,44,log-1
topic_priority,12:39:21.232,45,log-1
topic_priority,12:39:22.835,46,log-1
topic_priority,12:39:24.934,47,log-1
topic_priority,12:39:26.512,48,log-1
topic_priority,12:39:27.938,49,log-1
topic_priority,12:39:29.515,50,log-1
topic_priority,12:39:31.366,51,log-1
topic_priority,12:39:32.515,52,log-1
topic_priority,12:39:34.312,53,log-1
topic_priority,12:39:35.852,54,log-1
topic_priority,12:39:37.055,55,log-1
topic_priority,12:39:38.263,56,log-1
topic_priority,12:39:39.302,57,log-1
topic_priority,12:39:41.003,58,log-1
topic_priority,12:39:41.819,59,log-1
topic_priority,12:39:43.241,60,log-1
topic_priority,12:39:44.034,61,log-1
topic_priority,12:39:45.385,62,log-1
topic_priority,12:39:45.967,63,log-1
topic_priority,12:39:46.962,64,log-1
topic_priority,12:39:48.045,65,log-1
topic_priority,12:39:48.912,66,log-1
topic_priority,12:39:49.863,67,log-1
topic_priority,12:39:50.867,68,log-1
topic_priority,12:39:51.843,69,log-1
topic_priority,12:39:53.105,72,log-1
topic_priority,12:39:54.196,73,log-1
topic_priority,12:39:55.132,76,log-1
topic_priority,12:39:56.106,77,log-1
topic_priority,12:39:57.033,78,log-1
topic_priority,12:39:58.092,81,log-1
topic_priority,12:39:58.892,82,log-1
topic_priority,12:40:00.012,83,log-1
topic_priority,12:40:00.618,85,log-1
topic_priority,12:40:01.369,86,log-1
topic_priority,12:40:02.237,87,log-1
topic_priority,12:40:02.753,89,log-1
topic_priority,12:40:03.251,90,log-1
topic_priority,12:40:03.698,91,log-1
topic_priority,12:40:04.444,92,log-1
topic_priority,12:40:05.292,93,log-1
topic_priority,12:40:06.271,94,log-1
topic_priority,12:40:06.847,95,log-1
topic_priority,12:40:07.703,97,log-1
topic_priority,12:40:08.401,98,log-1
topic_priority,12:40:09.132,99,log-1
topic_priority,12:40:09.762,101,log-1
topic_priority,12:40:10.305,102,log-1
topic_priority,12:40:11.032,103,log-1
topic_priority,12:40:11.402,104,log-1
topic_priority,12:40:12.443,105,log-1
