Topic,Time,ConsumerCount,FileId
topic_normal,08:23:45.484,1,log-1
topic_normal,08:23:46.190,2,log-1
topic_normal,08:23:46.824,3,log-1
topic_normal,08:23:47.604,4,log-1
topic_normal,08:23:48.238,5,log-1
topic_normal,08:23:49.004,6,log-1
topic_normal,08:23:49.891,7,log-1
topic_normal,08:23:50.440,8,log-1
topic_normal,08:23:50.798,12,log-1
topic_normal,08:23:51.423,13,log-1
topic_normal,08:23:51.764,14,log-1
topic_normal,08:23:52.555,15,log-1
topic_normal,08:23:53.216,18,log-1
topic_normal,08:23:54.066,19,log-1
topic_normal,08:23:54.853,20,log-1
topic_normal,08:23:55.674,25,log-1
topic_normal,08:23:56.517,26,log-1
topic_normal,08:23:57.002,27,log-1
topic_normal,08:23:57.707,28,log-1
topic_normal,08:23:58.245,33,log-1
topic_normal,08:23:58.867,34,log-1
topic_normal,08:23:59.636,35,log-1
topic_normal,08:24:00.272,36,log-1
topic_normal,08:24:00.588,37,log-1
topic_normal,08:24:01.083,38,log-1
topic_normal,08:24:01.994,39,log-1
topic_normal,08:24:02.708,43,log-1
topic_normal,08:24:03.532,44,log-1
topic_normal,08:24:04.643,45,log-1
topic_normal,08:24:05.699,46,log-1
topic_normal,08:24:06.455,47,log-1
topic_normal,08:24:07.363,48,log-1
topic_normal,08:24:08.062,49,log-1
topic_normal,08:24:08.859,51,log-1
topic_normal,08:24:09.703,52,log-1
topic_normal,08:24:10.575,53,log-1
topic_normal,08:24:11.359,54,log-1
topic_normal,08:24:11.822,55,log-1
topic_normal,08:24:12.613,56,log-1
topic_normal,08:24:13.266,60,log-1
topic_normal,08:24:14.093,61,log-1
topic_normal,08:24:15.242,62,log-1
topic_normal,08:24:16.084,63,log-1
topic_normal,08:24:16.981,64,log-1
topic_normal,08:24:17.776,69,log-1
topic_normal,08:24:18.772,70,log-1
topic_normal,08:24:19.433,71,log-1
topic_normal,08:24:20.752,72,log-1
topic_normal,08:24:21.493,73,log-1
topic_normal,08:24:22.831,74,log-1
topic_normal,08:24:23.467,79,log-1
topic_normal,08:24:24.551,80,log-1
topic_normal,08:24:25.781,81,log-1
topic_normal,08:24:26.351,82,log-1
topic_normal,08:24:27.042,83,log-1
topic_normal,08:24:28.335,84,log-1
topic_normal,08:24:29.052,85,log-1
topic_normal,08:24:30.294,86,log-1
topic_normal,08:24:31.314,87,log-1
topic_normal,08:24:32.301,88,log-1
topic_normal,08:24:33.348,89,log-1
topic_normal,08:24:34.054,90,log-1
topic_normal,08:24:35.111,97,log-1
topic_normal,08:24:36.248,98,log-1
topic_normal,08:24:37.201,99,log-1
topic_normal,08:24:37.856,100,log-1
topic_normal,08:24:38.603,101,log-1
topic_normal,08:24:39.668,102,log-1
topic_normal,08:24:40.333,106,log-1
topic_normal,08:24:40.926,107,log-1
topic_normal,08:24:41.366,108,log-1
topic_normal,08:24:42.161,109,log-1
topic_normal,08:24:43.012,110,log-1
topic_normal,08:24:43.991,111,log-1
topic_normal,08:24:44.512,112,log-1
topic_normal,08:24:45.375,115,log-1
topic_normal,08:24:45.971,116,log-1
topic_normal,08:24:46.560,117,log-1
topic_normal,08:24:47.484,118,log-1
topic_normal,08:24:48.022,119,log-1
topic_normal,08:24:48.760,120,log-1
topic_normal,08:24:49.374,121,log-1
topic_normal,08:24:50.401,122,log-1
topic_normal,08:24:50.990,124,log-1
topic_normal,08:24:51.792,125,log-1
topic_normal,08:24:52.928,126,log-1
topic_normal,08:24:53.550,127,log-1
topic_normal,08:24:54.353,128,log-1
topic_normal,08:24:55.403,129,log-1
topic_normal,08:24:56.410,130,log-1
topic_normal,08:24:57.081,131,log-1
topic_normal,08:24:58.043,132,log-1
topic_normal,08:24:58.622,133,log-1
