Topic,Time,ConsumerCount,FileId
topic_priority,12:21:51.990,1,log-1
topic_priority,12:21:55.046,2,log-1
topic_priority,12:21:55.981,3,log-1
topic_priority,12:21:57.143,4,log-1
topic_priority,12:21:58.993,5,log-1
topic_priority,12:22:00.130,6,log-1
topic_priority,12:22:01.249,9,log-1
topic_priority,12:22:01.899,10,log-1
topic_priority,12:22:02.748,11,log-1
topic_priority,12:22:03.509,13,log-1
topic_priority,12:22:04.241,14,log-1
topic_priority,12:22:05.193,15,log-1
topic_priority,12:22:06.068,17,log-1
topic_priority,12:22:07.251,18,log-1
topic_priority,12:22:08.199,19,log-1
topic_priority,12:22:09.239,21,log-1
topic_priority,12:22:10.261,22,log-1
topic_priority,12:22:10.919,25,log-1
topic_priority,12:22:11.632,26,log-1
topic_priority,12:22:12.473,29,log-1
topic_priority,12:22:13.555,30,log-1
topic_priority,12:22:14.701,33,log-1
topic_priority,12:22:15.587,34,log-1
topic_priority,12:22:16.266,35,log-1
topic_priority,12:22:16.951,37,log-1
topic_priority,12:22:17.616,38,log-1
topic_priority,12:22:18.323,39,log-1
topic_priority,12:22:19.153,41,log-1
topic_priority,12:22:20.259,42,log-1
topic_priority,12:22:21.317,43,log-1
topic_priority,12:22:22.061,45,log-1
topic_priority,12:22:22.964,46,log-1
topic_priority,12:22:23.659,47,log-1
topic_priority,12:22:24.466,48,log-1
topic_priority,12:22:25.302,50,log-1
topic_priority,12:22:26.172,51,log-1
topic_priority,12:22:26.943,52,log-1
topic_priority,12:22:27.419,53,log-1
topic_priority,12:22:28.217,54,log-1
topic_priority,12:22:28.861,55,log-1
topic_priority,12:22:29.699,57,log-1
topic_priority,12:22:30.839,58,log-1
topic_priority,12:22:31.681,61,log-1
topic_priority,12:22:32.580,62,log-1
topic_priority,12:22:33.374,65,log-1
topic_priority,12:22:34.370,66,log-1
topic_priority,12:22:35.028,67,log-1
topic_priority,12:22:36.339,68,log-1
topic_priority,12:22:37.070,69,log-1
topic_priority,12:22:38.422,73,log-1
topic_priority,12:22:39.052,74,log-1
topic_priority,12:22:40.139,75,log-1
topic_priority,12:22:41.363,77,log-1
topic_priority,12:22:41.940,78,log-1
topic_priority,12:22:42.630,79,log-1
topic_priority,12:22:43.924,80,log-1
topic_priority,12:22:44.642,81,log-1
topic_priority,12:22:45.884,82,log-1
topic_priority,12:22:46.904,87,log-1
topic_priority,12:22:47.880,88,log-1
topic_priority,12:22:48.922,89,log-1
topic_priority,12:22:49.630,92,log-1
topic_priority,12:22:50.694,93,log-1
topic_priority,12:22:51.820,94,log-1
